id,name,street_address,city,state,zip_code,country,phone,description,product_types,hazmat_handling,transfer_modes,railroads,track_capacity,security_features,equipment,cities_served,storage_options,heating_capabilities,kosher_certification,onsite_railcar_storage,onsite_scale,weight_restricted_263k,weight_restricted_286k,hours_mon,hours_tue,hours_wed,hours_thu,hours_fri,hours_sat,hours_sun,about,url,scraped_at
2724,"DPTL LLC - Santa Fe Springs, CA",15005 Marquardt Ave,Santa Fe Springs,CA,90670,US,+19092926746,"DPTL LLC - Santa Fe Springs, CA is a transloading company in Santa Fe Springs, CA, United States. This is a Commtrex Verified location.",Dry Bulk; Oversized; Packaged Goods,No,Container to Warehouse; Truck to Container; Truck to Warehouse; Warehouse to Container; Warehouse to Truck,not served by rail,none provided,Lighting; Paved Roads; Surveillance Cameras,Dock - Truck; Forklift - Heavy; Loader - Ship,"Anaheim, CA; Bakersfield, CA; Burbank, CA; Carlsbad, CA; Chula Vista, CA; Clovis, CACorona, CACosta Mesa, CADowney, CAEast Los Angeles, CAEl Cajon, CAEl Centro, CAEl Monte, CAEnsenada, B.C.Enterprise, NVEscondido, CAFontana, CAFresno, CAFullerton, CAGarden Grove, CAGlendale, CAHemet, CAHenderson, NVHuntington Beach, CAIndio, CAInglewood, CAIrvine, CAJurupa Valley, CALancaster, CALas Vegas, NVLong Beach, CALos Angeles, CAMexicali, B.C.Mission Viejo, CAMoreno Valley, CAMurrieta, CANorth Las Vegas, NVNorwalk, CAOceanside, CAOntario, CAOrange, CAOxnard, CAPalmdale, CAParadise, NVPasadena, CAPomona, CARancho Cucamonga, CARialto, CARiverside, CASan Bernardino, CASan Buenaventura, CASan Diego, CASan Luis Río Colorado, Son.Santa Ana, CASanta Barbara, CASanta Clarita, CASanta Maria, CASimi Valley, CASpring Valley, NVSunrise Manor, NVTemecula, CAThousand Oaks, CATijuana, B.C.Torrance, CAVictorville, CAVisalia, CAVista, CAWest Covina, CAYuma, AZ","Bulk Storage, Indoor",No,No,No,No,No,No,7:30 AM-4:30 PM,7:30 AM-4:30 PM,7:30 AM-4:30 PM,7:30 AM-4:30 PM,7:30 AM-4:30 PM,Closed,Closed,,https://www.commtrex.com/transloading/location/2724.html,2026-02-09T23:33:36.653029
2723,"ADP Express LLC - Compton, CA",19021 S. Reyes Ave,Compton,CA,90221,US,+12012993910,"ADP Express LLC - Compton, CA is a transloading company in Compton, CA, United States. This is a Commtrex Verified location.",Dry Bulk; Oversized; Packaged Goods,No,Container to Rail; Container to Truck; Container to Warehouse; Rail to Container; Rail to Truck; Rail to WarehouseTruck to ContainerTruck to RailTruck to TruckTruck to WarehouseWarehouse to ContainerWarehouse to RailWarehouse to Truck,"BNSF - Mon, Tue, Wed, Thu, Fri, Sat; UP - Mon, Tue, Wed, Thu, Fri",50 railcar spot(s),Fencing; Lighting; Onsite Security; Paved Roads; Security Gate Entrance; Surveillance Cameras,Cross-Dock - Rail to Truck; Cross-Dock - Truck to Rail; Dock - Portable; Dock - Rail; Dock - Truck; Forklift - Heavy,"Anaheim, CA; Bakersfield, CA; Burbank, CA; Carlsbad, CA; Chula Vista, CA; Clovis, CACorona, CACosta Mesa, CADowney, CAEast Los Angeles, CAEl Cajon, CAEl Centro, CAEl Monte, CAEnsenada, B.C.Enterprise, NVEscondido, CAFontana, CAFresno, CAFullerton, CAGarden Grove, CAGlendale, CAHemet, CAHenderson, NVHuntington Beach, CAIndio, CAInglewood, CAIrvine, CAJurupa Valley, CALancaster, CALas Vegas, NVLong Beach, CALos Angeles, CAMexicali, B.C.Mission Viejo, CAMoreno Valley, CAMurrieta, CANorth Las Vegas, NVNorwalk, CAOceanside, CAOntario, CAOrange, CAOxnard, CAPalmdale, CAParadise, NVPasadena, CAPomona, CARancho Cucamonga, CARialto, CARiverside, CASan Bernardino, CASan Buenaventura, CASan Diego, CASan Luis Río Colorado, Son.Santa Ana, CASanta Barbara, CASanta Clarita, CASanta Maria, CASimi Valley, CASpring Valley, NVSunrise Manor, NVTemecula, CAThousand Oaks, CATijuana, B.C.Torrance, CAVictorville, CAVisalia, CAVista, CAWest Covina, CAYuma, AZ","Bulk Storage, Indoor",No,No,No,No,No,No,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,https://www.commtrex.com/transloading/location/2723.html,2026-02-09T23:33:39.197018
2735,"Port Priority Express - South Kearny, NJ",9 South Hackensack Ave,South Kearny,NJ,07032,US,+12012993910,"Port Priority Express - South Kearny, NJ is a transloading company in South Kearny, NJ, United States. This is a Commtrex Verified location.",Packaged Goods,No,Container to Rail; Container to Truck; Container to Warehouse; Rail to Container; Rail to Truck; Rail to WarehouseTruck to ContainerTruck to RailTruck to TruckTruck to WarehouseWarehouse to ContainerWarehouse to RailWarehouse to Truck,"CSX - Mon, Tue, Wed, Thu, Fri; NS - Mon, Tue, Wed, Thu, Fri",150 railcar spot(s),Fencing; Lighting; Onsite Security; Paved Roads; Security Gate Entrance; Surveillance Cameras,Dock - Portable; Dock - Truck; Forklift - Heavy,"Albany, NY; Alexandria, VA; Allentown, PA; Arlington, VA; Atlantic City, NJ; Babylon, NYBaltimore, MDBarnstable, MABinghamton, NYBoston, MABridgeport, CTBronx, NYBrookhaven, NYBrooklyn, NYCambridge, MAColumbia, MDDanbury, CTDover, DEEdison, NJElizabeth, NJFrederick, MDFredericksburg, VAHagerstown, MDHarrisburg, PAHartford, CTHempstead, NYHuntington, NYIslip, NYJersey City, NJLakewood, NJLancaster, PALeominster, MALowell, MAManchester, NHManhattan, NYNashua, NHNew Bedford, MANew Haven, CTNew York, NYNewark, NJNorth Hempstead, NYNorwich, CTOyster Bay, NYPaterson, NJPhiladelphia, PAPottstown, PAPoughkeepsie, NYProvidence, RIQueens, NYRamapo, NYReading, PARochester, NYSalisbury, MDScranton, PASmithtown, NYSpringfield, MAStamford, CTStaten Island, NYSyracuse, NYTrenton, NJUtica, NYWashington, DCWaterbury, CTWoodbridge, NJWorcester, MAYonkers, NYYork, PA",Indoor,No,No,No,No,No,No,6:00 AM-12:00 AM,6:00 AM-12:00 AM,6:00 AM-12:00 AM,6:00 AM-12:00 AM,6:00 AM-12:00 AM,Closed,Closed,,https://www.commtrex.com/transloading/location/2735.html,2026-02-09T23:33:41.733550
2740,County Line Industrial Park,14600 Hatcherville Road,Baytown,TX,77521,US,+17138254847,"County Line Industrial Park is a transloading company in Baytown, TX, United States. This is a Commtrex Verified location.",Dry Bulk; Liquids; Oversized,No,Container to Rail; Container to Truck; Rail to Container; Rail to Truck; Truck to Container; Truck to RailTruck to Truck,"BNSF - Mon, Tue, Wed, Thu, Fri; UP - Mon, Wed, Fri",none provided,none provided,Locomotive; Railcar Mover,"Allen, TX; Arlington, TX; Austin, TX; Baton Rouge, LA; Beaumont, TX; Carrollton, TXCollege Station, TXCorpus Christi, TXDallas, TXFort Worth, TXGarland, TXGrand Prairie, TXHouston, TXIrving, TXKilleen, TXLafayette, LALake Charles, LALeague City, TXLewisville, TXLongview, TXMesquite, TXMonroe, LAPasadena, TXPearland, TXPlano, TXPort Arthur, TXRichardson, TXRound Rock, TXSan Antonio, TXShreveport, LASugar Land, TXTemple, TXTexas City, TXThe Woodlands, TXTyler, TXWaco, TX","Bulk Storage, Outdoor",No,No,Yes,No,No,No,7:00 AM-7:00 PM,7:00 AM-7:00 PM,7:00 AM-7:00 PM,7:00 AM-7:00 PM,7:00 AM-7:00 PM,Closed,Closed,"We are committed to helping our customers succeed by providing comprehensive,
on-time, and cost-effective rail storage, switching, and transloading services.",https://www.commtrex.com/transloading/location/2740.html,2026-02-09T23:33:44.440819
2741,Martin,755 N Lindell,Martin,TN,38237,US,+19032617693,"Martin is a transloading company in Martin, TN, United States. This is a Commtrex Verified location.",Dry Bulk; Oversized; Packaged Goods,No,Container to Rail; Container to Truck; Container to Warehouse; Rail to Container; Rail to Truck; Rail to WarehouseTruck to ContainerTruck to RailTruck to TruckTruck to WarehouseWarehouse to ContainerWarehouse to RailWarehouse to Truck,"CN - Mon, Tue, Wed, Thu, Fri, Sat, Sun; CP - Mon, Tue, Wed, Thu, Fri, Sat, Sun; CSX - Mon, Tue, Wed, Thu, Fri, Sat, Sun; KCS - Mon, Tue, Wed, Thu, Fri, Sat, Sun; NS - Mon, Tue, Wed, Thu, Fri, Sat, Sun",25 railcar spot(s),Fencing; Surveillance Cameras,Cross-Dock - Rail to Truck; Cross-Dock - Truck to Rail; Dock - Rail; Dock - Truck; Forklift - Heavy; Forklift - LumberLoader - Front EndMagnet LiftScale - Certified TruckTelehandler,"Birmingham, AL; Bloomington, IN; Chattanooga, TN; Clarksville, TN; Evansville, IN; Huntsville, ALLittle Rock, ARLouisville, KYMemphis, TNMurfreesboro, TNNashville, TNSpringfield, ILSt. Louis, MOTuscaloosa, AL","Bulk Storage, Outdoor",No,No,No,No,No,Yes,7:30 AM-3:30 PM,7:30 AM-3:30 PM,7:30 AM-3:30 PM,7:30 AM-3:30 PM,7:30 AM-3:30 PM,Closed,Closed,,https://www.commtrex.com/transloading/location/2741.html,2026-02-09T23:33:46.991681
65686,DFI Rail,Between 3rd St and Hwy 238,Elwood,KS,66090,US,+19136362597,"DFI Rail is a transloading company in Elwood, KS, United States. This is a Commtrex Verified location.",Dry Bulk; Liquids; Packaged Goods,Yes,Container to Rail; Container to Truck; Container to Warehouse; Rail to Container; Rail to Truck; Rail to WarehouseTruck to ContainerTruck to RailTruck to TruckTruck to WarehouseWarehouse to ContainerWarehouse to RailWarehouse to Truck,"UP - Wed, Fri",120 railcar spot(s),Fencing,Conveyor - Bulk; Conveyor - Sand; Dock - Truck; Forklift - Heavy; Forklift - Lumber; Railcar MoverRamp - PortableScale - Certified Truck,"Cedar Rapids, IA; Columbia, MO; Des Moines, IA; Independence, MO; Iowa City, IA; Kansas City, KSKansas City, MOLincoln, NEOlathe, KSOmaha, NEOverland Park, KSSioux City, IASpringfield, MOTopeka, KSWaterloo, IAWichita, KS","Bulk Storage, Indoor, Outdoor",Yes,No,Yes,Yes,No,No,7:00 AM-4:00 PM,7:00 AM-4:00 PM,7:00 AM-4:00 PM,7:00 AM-4:00 PM,7:00 AM-4:00 PM,Closed,Closed,,https://www.commtrex.com/transloading/location/65686.html,2026-02-09T23:33:50.176831
25267,"West Coast Logistics - New Westminster, BC",18 Spruce Street,New Westminster,BC,V3L 5G6,CA,+16043182868,"West Coast Logistics - New Westminster, BC is a transloading company in New Westminster, BC, Canada. This is a Commtrex Verified location.",Dry Bulk; Oversized; Packaged Goods,No,Container to Rail; Container to Truck; Container to Warehouse; Rail to Container; Rail to Truck; Rail to WarehouseTruck to ContainerTruck to RailTruck to TruckTruck to WarehouseWarehouse to ContainerWarehouse to RailWarehouse to Truck,"BNSF - Mon, Tue, Wed, Thu, Fri, Sat, Sun",12 railcar spot(s),Fencing; Lighting; Onsite Security; Paved Roads,Cross-Dock - Rail to Truck; Cross-Dock - Truck to Rail; Dock - Rail; Dock - Truck; Forklift - Automation; Forklift - HeavyForklift - LumberPipe Handling EquipmentRailcar MoverRamp - Portable,"Abbotsford, BC; Bellevue, WA; Bellingham, WA; Bremerton, WA; Burnaby, BC; Coquitlam, BCDelta, BCEverett, WAKamloops, BCKelowna, BCKent, WALangley, BCMarysville, WAOlympia, WARenton, WARichmond, BCSaanich, BCSeattle, WASurrey, BCTacoma, WAVancouver, WAVancouver, BCVictoria, BCYakima, WA","Indoor, Outdoor",No,No,No,No,No,No,7:00 AM-3:30 PM,7:00 AM-3:30 PM,7:00 AM-3:30 PM,7:00 AM-3:30 PM,7:00 AM-3:30 PM,Closed,Closed,"West Coast Logistics specialize in the movement of steel, aluminum, pulp and project cargo. Our facility is serviced by BNSF and our location also offers easy switching to CN and CP networks. Our facility includes a 75,000 sq ft warehouse and 6 acres outdoor laydown and occupies a unique location that allows for rail, barge, truck, container and inter-modal trans-loading.",https://www.commtrex.com/transloading/location/25267.html,2026-02-09T23:33:53.921660
25271,"Jobe Materials - El Paso, TX",12123 Dyer,El Paso,TX,79934,US,+19152989900,"Jobe Materials - El Paso, TX is a transloading company in El Paso, TX, United States. This is a Commtrex Verified location.",Dry Bulk; Liquids; Oversized; Packaged Goods,Yes,Rail to Container; Rail to Truck; Truck to Container; Truck to Rail; Truck to Truck,"UP - Mon, Wed, Fri",375 railcar spot(s),Fencing; Lighting; Onsite Security; Paved Roads; Security Gate Entrance,Crane - Gantry >= 35 Tons; Crane - Overhead >= 35 Tons; Dock - Portable; Forklift - Heavy; Loader - Front End; Loader - RailcarLoader - TruckMobile ScreenerRailcar MoverScale - Certified Truck,"Albuquerque, NM; Chihuahua, Chih.; Cuauhtémoc, Chih.; El Paso, TX; Juárez, Chih.; Las Cruces, NMMidland, TXOdessa, TX","Bulk Storage, Outdoor",No,No,Yes,Yes,No,No,7:00 AM-5:00 PM,7:00 AM-5:00 PM,7:00 AM-5:00 PM,7:00 AM-5:00 PM,7:00 AM-5:00 PM,7:00 AM-12:00 PM,Closed,,https://www.commtrex.com/transloading/location/25271.html,2026-02-09T23:33:56.597407
25272,Jobe Materials - Harding Railyard,117 Harding Rd,Anthony,NM,88021,US,+19152989900,"Jobe Materials - Harding Railyard is a transloading company in Anthony, NM, United States. This is a Commtrex Verified location.",Dry Bulk; Liquids; Packaged Goods,No,Container to Rail; Container to Truck; Rail to Container; Rail to Truck; Truck to Rail; Truck to Truck,"BNSF - Mon, Wed, Fri",none provided,Lighting; Paved Roads; Security Gate Entrance,Crane - Portable >= 35 Tons; Forklift - Heavy; Loader - Front End; Loader - Mobile; Loader - Truck; Railcar MoverScale - Certified Truck,"Albuquerque, NM; Chihuahua, Chih.; El Paso, TX; Juárez, Chih.; Las Cruces, NM; Tucson, AZ","Bulk Storage, Outdoor",No,No,Yes,Yes,No,Yes,7:00 AM-5:00 PM,7:00 AM-5:00 PM,7:00 AM-5:00 PM,7:00 AM-5:00 PM,7:00 AM-5:00 PM,7:00 AM-1:00 PM,Closed,,https://www.commtrex.com/transloading/location/25272.html,2026-02-09T23:33:59.309183
25269,"USRL - San Antonio, TX",12070 Center Road,San Antonio,TX,78223,US,+15127834285,"USRL - San Antonio, TX is a transloading company in San Antonio, TX, United States. This is a Commtrex Verified location.",Dry Bulk; Liquids; Oversized,Yes,Rail to Truck; Truck to Rail,"BNSF - Mon, Tue, Wed, Thu, Fri, Sat, Sun; UP - Mon, Tue, Wed, Thu, Fri, Sat, Sun",600 railcar spot(s),Fencing; Onsite Security; Paved Roads; Surveillance Cameras,Conveyor - Sand; Cross-Dock - Rail to Truck; Forklift - Heavy; Forklift - Lumber; Loader - Front End; LocomotivePipe Handling EquipmentPump - CentrifugalPump - PneumaticRailcar MoverScale - Certified TruckSilo - Bulk Cement,"Abilene, TX; Arlington, TX; Austin, TX; Brownsville, TX; Ciudad Acuña, Coah.; Ciudad Río Bravo, Tamps.College Station, TXCorpus Christi, TXEdinburg, TXFort Worth, TXGrand Prairie, TXHarlingen, TXHeroica Matamoros, Tamps.Houston, TXKilleen, TXLaredo, TXLeague City, TXMcAllen, TXMonclova, Coah.Nuevo Laredo, Tamps.Pasadena, TXPearland, TXPiedras Negras, Coah.Reynosa, Tamps.Round Rock, TXSan Angelo, TXSan Antonio, TXSugar Land, TXTemple, TXTexas City, TXThe Woodlands, TXWaco, TX","Bulk Storage, Outdoor",Yes,No,Yes,Yes,No,No,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,https://www.commtrex.com/transloading/location/25269.html,2026-02-09T23:34:01.910452
25295,"V. Van Dyke, Inc. Transload Yard",13505 Pioneer Way East,Puyallup,WA,98372,US,+12538915457,"V. Van Dyke, Inc. Transload Yard is a transloading company in Puyallup, WA, United States. This is a Commtrex Verified location.",Oversized,No,Container to Rail; Container to Truck; Container to Warehouse; Rail to Truck; Truck to Container; Truck to RailTruck to TruckTruck to WarehouseWarehouse to ContainerWarehouse to Truck,"BNSF - Mon, Wed, Fri; UP - Mon, Wed, Fri",5 railcar spot(s),Fencing; Lighting; Paved Roads; Surveillance Cameras,Dock - Truck; Forklift - Heavy,"Abbotsford, BC; Bellevue, WA; Bellingham, WA; Bend, OR; Bremerton, WA; Burnaby, BCCoquitlam, BCDelta, BCEugene, OREverett, WAGresham, ORHillsboro, ORKelowna, BCKennewick, WAKent, WALangley, BCMarysville, WAOlympia, WAPortland, ORRenton, WARichmond, BCSaanich, BCSalem, ORSeattle, WASpokane, WASpokane Valley, WASurrey, BCTacoma, WAVancouver, WAVancouver, BCVictoria, BCYakima, WA",Outdoor,No,No,No,No,No,Yes,7:00 AM-3:30 PM,7:00 AM-3:30 PM,7:00 AM-3:30 PM,7:00 AM-3:30 PM,7:00 AM-3:30 PM,Closed,Closed,,https://www.commtrex.com/transloading/location/25295.html,2026-02-09T23:34:04.704213
25296,Twin Eagle Big Spring Terminal,8501 IH 20 W,Big Spring,TX,79721,US,+19724891474,"Twin Eagle Big Spring Terminal is a transloading company in Big Spring, TX, United States. This is a Commtrex Verified location.",Dry Bulk; Liquids; Oversized,Yes,Rail to Truck; Rail to Warehouse; Truck to Rail; Truck to Truck; Truck to Warehouse; Warehouse to RailWarehouse to Truck,"UP - Mon, Tue, Wed, Thu, Fri",600 railcar spot(s),Fencing; Lighting; Paved Roads; Surveillance Cameras,Conveyor - Bulk; Conveyor - Sand; Loader - Front End; Loader - Mobile; Loader - Railcar; Loader - TruckLocomotivePump - PneumaticRailcar MoverScale - Certified TruckSilo - Bulk CementSwitch Engine,"Abilene, TX; Amarillo, TX; Ciudad Acuña, Coah.; El Paso, TX; Lubbock, TX; Midland, TXOdessa, TXPiedras Negras, Coah.San Angelo, TX","Bulk Storage, Indoor, Outdoor",No,No,Yes,No,No,Yes,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,https://www.commtrex.com/transloading/location/25296.html,2026-02-09T23:34:07.534966
25297,Twin Eagle Bill Terminal,3031 State Hwy 59,Douglas,WY,82633,US,+13073599043,"Twin Eagle Bill Terminal is a transloading company in Douglas, WY, United States. This is a Commtrex Verified location.",Dry Bulk; Liquids; Oversized,Yes,Rail to Truck; Truck to Rail; Truck to Truck,"BNSF - Mon, Wed, Fri; UP - Mon, Tue, Wed, Thu, Fri, Sat",60 railcar spot(s),Lighting; Surveillance Cameras,Conveyor - Sand; Locomotive; Scale - Certified Truck,"Arvada, CO; Aurora, CO; Billings, MT; Boulder, CO; Centennial, CO; Cheyenne, WYDenver, COFort Collins, COGreeley, COLakewood, COLongmont, COThornton, COWestminster, CO",Outdoor,No,No,Yes,No,No,Yes,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,https://www.commtrex.com/transloading/location/25297.html,2026-02-09T23:34:10.222031
25298,Twin Eagle Bridgeport Terminal,1211 AFG Road,Bridgeport,WV,26330,US,+19724891474,"Twin Eagle Bridgeport Terminal is a transloading company in Bridgeport, WV, United States. This is a Commtrex Verified location.",Dry Bulk; Liquids; Oversized,Yes,Rail to Truck; Rail to Warehouse; Truck to Rail; Truck to Truck; Truck to Warehouse; Warehouse to RailWarehouse to Truck,"CSX - Mon, Tue, Wed, Thu, Fri",100 railcar spot(s),Lighting; Surveillance Cameras,Conveyor - Sand; Locomotive; Mobile Hopper; Pump - Pneumatic; Scale - Certified Rail; Switch Engine,"Akron, OH; Alexandria, VA; Arlington, VA; Baltimore, MD; Burlington, NC; Canton, OHCharleston, WVCharlottesville, VAChatham, ONCincinnati, OHCleveland, OHColumbia, MDColumbus, OHDayton, OHDurham, NCErie, PAFrederick, MDFredericksburg, VAGreensboro, NCHagerstown, MDHarrisburg, PAHigh Point, NCHuntington, WVJohnson City, TNKingsport, TNLancaster, PALexington, KYLorain, OHLynchburg, VANewport News, VAPittsburgh, PAReading, PARichmond, VARoanoke, VAToledo, OHWashington, DCWinston-Salem, NCYork, PAYoungstown, OH",Outdoor,No,No,Yes,No,No,Yes,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,https://www.commtrex.com/transloading/location/25298.html,2026-02-09T23:34:12.907509
25299,Twin Eagle LaSalle Terminal,16400 CR. 394,Evans,CO,80645,US,+19724891474,"Twin Eagle LaSalle Terminal is a transloading company in Evans, CO, United States. This is a Commtrex Verified location.",Dry Bulk; Liquids; Oversized,Yes,Rail to Truck; Truck to Rail; Truck to Truck,"UP - Mon, Wed, Fri",150 railcar spot(s),Lighting; Surveillance Cameras,Conveyor - Sand; Loader - Front End; Loader - Mobile; Pump - Pneumatic; Railcar Mover; Scale - Certified Truck,"Arvada, CO; Aurora, CO; Boulder, CO; Centennial, CO; Colorado Springs, CO; Denver, COFort Collins, COGrand Junction, COGreeley, COHighlands Ranch, COLakewood, COLongmont, COPueblo, COThornton, COWestminster, CO",Outdoor,No,No,Yes,Yes,No,Yes,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,https://www.commtrex.com/transloading/location/25299.html,2026-02-09T23:34:15.536151
25300,Twin Eagle Mission Rail Terminal,9377 CR. 128,Floresville,TX,78114,US,+19724891474,"Twin Eagle Mission Rail Terminal is a transloading company in Floresville, TX, United States. This is a Commtrex Verified location.",Dry Bulk; Liquids; Oversized,Yes,Rail to Truck; Truck to Rail; Truck to Truck,"UP - Tue, Wed, Sat",350 railcar spot(s),Fencing; Lighting; Surveillance Cameras,Conveyor - Sand; Locomotive; Pump - Pneumatic; Railcar Mover; Switch Engine,"Abilene, TX; Austin, TX; Brownsville, TX; Ciudad Acuña, Coah.; Ciudad Río Bravo, Tamps.; College Station, TXCorpus Christi, TXEdinburg, TXHarlingen, TXHeroica Matamoros, Tamps.Houston, TXKilleen, TXLaredo, TXLeague City, TXMcAllen, TXNuevo Laredo, Tamps.Pasadena, TXPearland, TXPiedras Negras, Coah.Reynosa, Tamps.Round Rock, TXSan Angelo, TXSan Antonio, TXSugar Land, TXTemple, TXTexas City, TXThe Woodlands, TXWaco, TX",Outdoor,No,No,Yes,No,No,Yes,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,https://www.commtrex.com/transloading/location/25300.html,2026-02-09T23:34:18.182007
